"Study ID"	"Experimental Row ID"	"Paired Baseline ID"	"Authors & Year"	"Short Title"	"DOI / Link"	"Catalyst"	"Catalyst Details"	"Hydrogen Source"	"Impurity Category"	"Impurity Species"	"Impurity Conc (ppm)"	"Temp (°C)"	"Pressure (bar)"	"H2:CO2 ratio"	"Space velocity (GHSV, /h)"	"Time on stream (h)"	"MeOH metric type"	"Baseline"	"With impurity"	"Recovery Value"	"% change in MeOH"	"Measured / Calculated / Digitized"	"Reversible?"	"Deactivation noted?"	"Notes / mechanism"	"Source quote & page"	"Data Quality"	"Modeling Status"	"Duplicate Status"
"T1-015"	"T1-015-R5-T01"	"T1-015-R5-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.27"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12050; reactor 6020"	"Run time 41.2 h; contaminant exposure 15.7 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"0.993"	"Not applicable"	"-0.7"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 5; guard temperature 170 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.27 ppm in syngas before guard bed | Guard bed at 170 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R5-T02"	"T1-015-R5-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.27"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12050; reactor 6020"	"Run time 47.7 h; contaminant exposure 22.2 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"0.986"	"Not applicable"	"-1.4"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 5; guard temperature 170 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.27 ppm in syngas before guard bed | Guard bed at 170 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R5-T03"	"T1-015-R5-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.27"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12050; reactor 6020"	"Run time 62.2 h; contaminant exposure 36.7 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"0.974"	"Not applicable"	"-2.6"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 5; guard temperature 170 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.27 ppm in syngas before guard bed | Guard bed at 170 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R5-T04"	"T1-015-R5-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.27"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12050; reactor 6020"	"Run time 84.3 h; contaminant exposure 58.8 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"0.979"	"Not applicable"	"-2.1"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 5; guard temperature 170 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.27 ppm in syngas before guard bed | Guard bed at 170 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R5-T05"	"T1-015-R5-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.27"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12050; reactor 6020"	"Run time 108.3 h; contaminant exposure 82.8 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"0.984"	"Not applicable"	"-1.6"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 5; guard temperature 170 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.27 ppm in syngas before guard bed | Guard bed at 170 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R6-T00"	"T1-015-R6-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.19"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12220; reactor 6110"	"Run time 89.8 h; contaminant exposure 0 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"1"	"Not applicable"	"0"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Clean-feed baseline before contaminant | Run/sample: Guard-bed Run 6; guard temperature 200 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.19 ppm in syngas before guard bed | Guard bed at 200 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R6-T01"	"T1-015-R6-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.19"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12220; reactor 6110"	"Run time 113.7 h; contaminant exposure 21.8 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"1.044"	"Not applicable"	"4.4"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 6; guard temperature 200 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.19 ppm in syngas before guard bed | Guard bed at 200 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R6-T02"	"T1-015-R6-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.19"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12220; reactor 6110"	"Run time 138.7 h; contaminant exposure 46.8 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"1.117"	"Not applicable"	"11.7"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 6; guard temperature 200 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.19 ppm in syngas before guard bed | Guard bed at 200 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-R6-T03"	"T1-015-R6-T00"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.19"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"guard 12220; reactor 6110"	"Run time 162.2 h; contaminant exposure 70.3 h"	"Normalized methanol synthesis rate constant k_t/k_i (dimensionless)"	"1"	"1.146"	"Not applicable"	"14.6"	"Calculated"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Contaminated syngas after liquid-phase guard bed | Run/sample: Guard-bed Run 6; guard temperature 200 C | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.19 ppm in syngas before guard bed | Guard bed at 200 C captures COS; normalized methanol-reactor rate tracks protection effectiveness."	"T1-015 PDF pp.2-3 Tables 3 and 7"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-LOAD-AS-R1"	"Not applicable"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Metal / metalloid"	"AsH3"	"0.526"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"Not reported"	"See associated run time series"	"Contaminant loading on methanol-reactor catalyst (ppmw As)"	"0"	"<10"	"Not applicable"	"Not applicable"	"Measured"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Post-run elemental analysis of guard and methanol-reactor catalysts | Run/sample: Run 1 | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 0.526 ppm in syngas before guard bed | Catalyst loading pre: Not applicable wt% | Catalyst loading post: Guard 2620 ppmw As; methanol reactor <10 ppmw As wt% | Calculated contaminant exposure 2720 ppmw As; guard-bed loading 2620 ppmw As; downstream loading quantifies removal/slippage."	"T1-015 PDF p.3 explicit text"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-LOAD-AS-R2"	"Not applicable"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Metal / metalloid"	"AsH3"	"1.2"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"Not reported"	"See associated run time series"	"Contaminant loading on methanol-reactor catalyst (ppmw As)"	"0"	"<30"	"Not applicable"	"Not applicable"	"Measured"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Post-run elemental analysis of guard and methanol-reactor catalysts | Run/sample: Run 2 (spent guard) | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 1.2 ppm in syngas before guard bed | Catalyst loading pre: Not applicable wt% | Catalyst loading post: Guard 3440 ppmw As; methanol reactor <30 ppmw As wt% | Calculated contaminant exposure Not reported ppmw As; guard-bed loading 3440 ppmw As; downstream loading quantifies removal/slippage."	"T1-015 PDF p.4 explicit text"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-LOAD-S-R3"	"Not applicable"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"H2S"	"2.76"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"Not reported"	"See associated run time series"	"Contaminant loading on methanol-reactor catalyst (ppmw S)"	"0"	"<78"	"Not applicable"	"Not applicable"	"Measured"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Post-run elemental analysis of guard and methanol-reactor catalysts | Run/sample: Run 3 | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.76 ppm in syngas before guard bed | Catalyst loading pre: Not applicable wt% | Catalyst loading post: Guard 362 ppmw S; methanol reactor <78 ppmw S wt% | Calculated contaminant exposure 3980 ppmw S; guard-bed loading 362 ppmw S; downstream loading quantifies removal/slippage."	"T1-015 PDF p.3 explicit text"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-LOAD-S-R4"	"Not applicable"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"1.68"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"Not reported"	"See associated run time series"	"Contaminant loading on methanol-reactor catalyst (ppmw S)"	"0"	"160"	"Not applicable"	"Not applicable"	"Measured"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Post-run elemental analysis of guard and methanol-reactor catalysts | Run/sample: Run 4 | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 1.68 ppm in syngas before guard bed | Catalyst loading pre: Not applicable wt% | Catalyst loading post: Guard 3490 ppmw S; methanol reactor 160 ppmw S wt% | Calculated contaminant exposure 3320 ppmw S; guard-bed loading 3490 ppmw S; downstream loading quantifies removal/slippage."	"T1-015 PDF p.3 Table 6"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
"T1-015"	"T1-015-LOAD-S-R5"	"Not applicable"	"Quinn and Toseland 2008"	"Liquid-Phase Guard Bed for Removal of Synthesis Gas Contaminants"	"https://doi.org/10.1021/ie8003418"	"Commercial Cu/ZnO/Al2O3 in mineral-oil slurry; ~1.5 g guard-bed catalyst and 3.0 g methanol-reactor catalyst"	"~1.5 g guard catalyst and 3.0 g downstream reactor catalyst; Run 2 used spent commercial LPMEOH catalyst in guard bed"	"Synthetic laboratory feed"	"Sulfur"	"COS"	"2.27"	"250"	"51.71"	"Average 68.4% H2/22.4% CO/4.6% CO2/4.6% N2; 300-350 sccm"	"Not reported"	"See associated run time series"	"Contaminant loading on methanol-reactor catalyst (ppmw S)"	"0"	"410"	"Not applicable"	"Not applicable"	"Measured"	"Not applicable; contaminant captured irreversibly by guard catalyst"	"No substantial reactor poisoning when guard bed was effective"	"Post-run elemental analysis of guard and methanol-reactor catalysts | Run/sample: Run 5 | Impurity source: Contaminated syngas passed through upstream liquid-phase guard bed before methanol reactor | Reported concentration: 2.27 ppm in syngas before guard bed | Catalyst loading pre: Not applicable wt% | Catalyst loading post: Guard 3200 ppmw S; methanol reactor 410 ppmw S wt% | Calculated contaminant exposure 3720 ppmw S; guard-bed loading 3200 ppmw S; downstream loading quantifies removal/slippage."	"T1-015 PDF p.3 Table 6"	"High"	"Modeling-ready for impurity-scenario inputs"	"No known duplicate"
